INS,70,700000,1808,911,1200,1303,1030,352,114
INS,71,710000,1787,862,1225,1321,996,426,144
INS,72,720000,1805,866,1234,1306,983,410,148
INS,73,730000,1768,897,1184,1270,1013,423,116
INS,74,740000,1822,879,1179,1318,1047,418,241
INS,75,750000,1766,865,1197,1312,965,403,103
INS,76,760000,1809,898,1165,1305,987,417,193
INS,77,770000,1839,931,1212,1305,1029,391,80
INS,78,780000,1836,909,1192,1251,1011,435,24
INS,79,790000,1792,868,1194,1338,1028,412,39
INS,80,800000,1790,931,1225,1286,1040,402,98
INS,81,810000,1797,963,1135,1312,954,431,33
INS,82,820000,1764,918,1211,1315,990,428,84
INS,83,830000,1802,905,1202,1293,1023,414,114
INS,84,840000,1825,874,1169,1299,971,377,7
INS,85,850000,1813,937,1186,1346,1030,367,188
INS,86,860000,1782,905,1200,1260,1036,390,99
INS,87,870000,1831,855,1207,1281,978,399,94
INS,88,880000,1790,943,1199,1268,1033,423,216
INS,89,890000,1801,859,1201,1285,1053,350,126
INS,90,900000,1775,908,1206,1318,983,395,179
INS,91,910000,1800,857,1215,1290,989,398,160
INS,92,920000,1833,917,1240,1269,1004,439,74
INS,93,930000,1778,915,1235,1291,950,406,220
INS,94,940000,1774,910,1199,1291,965,388,189
INS,95,950000,1795,898,1240,1297,1015,411,79
INS,96,960000,1807,922,1235,1336,956,393,89
INS,97,970000,1845,906,1221,1290,965,339,23
INS,98,980000,1785,881,1186,1237,1005,376,200
INS,99,990000,1783,892,1224,1336,1013,424,163
INS,100,1000000,1810,872,1220,1270,989,377,46
INS,101,1010000,1749,904,1262,1310,1031,437,218
INS,102,1020000,1800,932,1176,1290,994,429,163
INS,103,1030000,1766,898,1188,1351,1007,431,200
INS,104,1040000,1815,861,1206,1275,955,389,77
INS,105,1050000,1782,935,1194,1290,996,371,161
INS,106,1060000,1828,867,1204,1283,981,393,166
INS,107,1070000,1823,908,1180,1302,998,375,213
INS,108,1080000,1796,902,1215,1256,993,367,173
INS,109,1090000,1821,924,1203,1292,983,420,48
INS,110,1100000,1796,909,1224,1279,999,425,54
INS,111,1110000,1799,923,1227,1308,1036,405,137
INS,112,1120000,1758,920,1198,1316,999,368,15
INS,113,1130000,1783,895,1202,1294,987,413,47
INS,114,1140000,1789,862,1183,1296,1068,393,81
INS,115,1150000,1826,934,1220,1282,1001,383,153
INS,116,1160000,1833,849,1163,1303,969,452,93
INS,117,1170000,1816,868,1208,1295,1005,397,130
INS,118,1180000,1779,881,1209,1316,983,415,141
INS,119,1190000,1846,902,1160,1290,1019,402,194
INS,120,1200000,1832,887,1196,1283,983,427,200
INS,121,1210000,1822,874,1203,1321,985,446,4
INS,122,1220000,1792,893,1206,1301,1025,395,238
INS,123,1230000,1802,928,1168,1316,954,370,181
INS,124,1240000,1781,875,1209,1315,1016,381,237
INS,125,1250000,1808,860,1156,1296,1016,388,201
INS,126,1260000,1838,906,1160,1278,984,429,33
INS,127,1270000,1793,892,1176,1294,1015,414,39
INS,128,1280000,1839,903,1192,1293,1014,411,124
INS,129,1290000,1805,885,1185,1296,992,385,37
INS,130,1300000,1817,862,1209,1322,1013,361,90
INS,131,1310000,1762,900,1182,1319,991,421,98
INS,132,1320000,1811,918,1204,1266,1002,384,125
INS,133,1330000,1799,926,1180,1275,1023,355,115
INS,134,1340000,1789,907,1160,1226,1001,438,95
INS,135,1350000,1828,937,1193,1288,998,396,231
INS,136,1360000,1850,882,1181,1301,984,393,199
INS,137,1370000,1775,942,1181,1314,1052,372,5
INS,138,1380000,1765,909,1221,1289,1000,419,245
INS,139,1390000,1784,920,1226,1302,1008,398,41
INS,140,1400000,1753,926,1215,1326,1004,382,26
INS,141,1410000,1776,911,1242,1301,1005,426,98
INS,142,1420000,1774,874,1146,1266,976,400,146
INS,143,1430000,1819,873,1162,1310,1032,394,61
INS,144,1440000,1793,928,1188,1307,1014,456,174
INS,145,1450000,1775,912,1202,1296,1035,340,65
INS,146,1460000,1801,921,1187,1327,986,432,176
INS,147,1470000,1770,907,1229,1315,1052,414,226
INS,148,1480000,1771,878,1199,1307,1029,425,165
INS,149,1490000,1812,878,1172,1308,1029,386,158
INS,150,1500000,1774,926,1192,1330,987,418,217
INS,151,1510000,1780,904,1236,1329,989,422,11
INS,152,1520000,1817,861,1227,1315,1006,406,0
INS,153,1530000,1837,898,1210,1286,992,408,16
INS,154,1540000,1812,885,1211,1312,1003,382,7
INS,155,1550000,1805,909,1222,1290,956,411,12
INS,156,1560000,1801,878,1204,1282,994,405,0
INS,157,1570000,1810,901,1216,1276,1017,414,87
INS,158,1580000,1829,868,1205,1313,1018,456,159
INS,159,1590000,1755,857,1184,1309,1057,415,64
INS,160,1600000,1803,898,1197,1291,980,401,74
INS,161,1610000,1726,913,1208,1320,1002,341,31
INS,162,1620000,1813,904,1174,1294,969,398,90
INS,163,1630000,1836,916,1186,1304,994,404,195
INS,164,1640000,1809,875,1191,1350,1017,402,216
INS,165,1650000,1786,912,1168,1281,988,416,140
INS,166,1660000,1793,945,1216,1275,1017,416,12
INS,167,1670000,1841,876,1201,1318,990,389,238
INS,168,1680000,1776,877,1239,1314,976,370,192
INS,169,1690000,1756,917,1200,1301,1042,400,17
INS,170,1700000,1829,932,1204,1296,1003,380,62
INS,171,1710000,1776,863,1223,1339,1000,404,40
INS,172,1720000,1821,893,1238,1306,1019,359,88
INS,173,1730000,1793,899,1180,1329,1021,382,73
INS,174,1740000,1813,881,1228,1310,979,370,67
INS,175,1750000,1804,928,1170,1291,1047,440,183
INS,176,1760000,1808,889,1214,1300,1000,395,126
INS,177,1770000,1751,867,1209,1319,974,421,78
INS,178,1780000,1783,915,1232,1269,1028,407,188
INS,179,1790000,1841,884,1188,1294,992,357,127
INS,180,1800000,1827,919,1219,1320,986,407,10
INS,181,1810000,1830,904,1190,1273,980,393,175
INS,182,1820000,1814,885,1207,1276,1011,414,229
INS,183,1830000,1783,909,1168,1311,979,359,148
INS,184,1840000,1826,889,1214,1300,963,384,232
INS,185,1850000,1827,901,1203,1261,1009,390,8
INS,186,1860000,1808,882,1192,1302,976,353,203
INS,187,1870000,1775,890,1162,1332,1030,353,249
INS,188,1880000,1784,869,1177,1231,997,408,190
INS,189,1890000,1779,921,1216,1295,981,449,126
INS,190,1900000,1809,903,1235,1282,970,404,105
INS,191,1910000,1792,879,1207,1294,1011,373,75
INS,192,1920000,1800,888,1185,1293,1015,447,164
INS,193,1930000,1785,922,1173,1284,1023,388,128
INS,194,1940000,1809,932,1162,1289,982,433,177
INS,195,1950000,1802,906,1190,1311,979,424,199
INS,196,1960000,1797,891,1232,1296,1020,375,215
INS,197,1970000,1830,896,1199,1214,967,399,126
INS,198,1980000,1794,882,1195,1311,998,388,206
INS,199,1990000,1806,901,1222,1337,998,421,84
INS,200,2000000,1837,890,1223,1348,989,412,115
INS,201,2010000,1814,924,1170,1287,1004,388,20
INS,202,2020000,1784,940,1207,1327,1002,404,114
INS,203,2030000,1842,915,1191,1276,1009,432,132
INS,204,2040000,1814,874,1181,1315,989,435,92
INS,205,2050000,1811,899,1192,1294,1001,403,101
INS,206,2060000,1755,888,1232,1277,1013,373,56
INS,207,2070000,1793,964,1208,1298,1026,409,233
INS,208,2080000,1791,863,1245,1293,996,421,161
INS,209,2090000,1763,898,1203,1256,978,430,97
INS,210,2100000,1844,900,1180,1280,993,436,219
INS,211,2110000,1785,898,1223,1292,1014,388,203
INS,212,2120000,1795,916,1197,1296,1047,432,47
INS,213,2130000,1789,874,1210,1281,1019,457,11
INS,214,2140000,1738,915,1233,1268,1009,412,229
INS,215,2150000,1823,882,1163,1280,1003,420,242
INS,216,2160000,1818,882,1156,1308,1003,385,240
INS,217,2170000,1793,908,1196,1270,988,383,243
INS,218,2180000,1811,903,1182,1296,1020,390,68
INS,219,2190000,1838,878,1203,1267,990,444,103
INS,220,2200000,1790,966,1200,1316,998,409,179
INS,221,2210000,1775,894,1214,1296,948,393,37
INS,222,2220000,1792,932,1199,1283,976,425,141
INS,223,2230000,1761,898,1189,1314,1021,413,147
INS,224,2240000,1783,878,1216,1272,1020,411,148
INS,225,2250000,1789,903,1191,1262,1051,420,201
INS,226,2260000,1812,898,1203,1332,983,381,211
INS,227,2270000,1754,924,1202,1293,1024,397,213
INS,228,2280000,1828,909,1166,1326,1007,411,27
INS,229,2290000,1795,903,1211,1307,1022,383,18
INS,230,2300000,1791,902,1241,1288,1004,407,47
INS,231,2310000,1801,886,1213,1319,1017,373,40
INS,232,2320000,1832,923,1178,1284,994,398,57
INS,233,2330000,1807,899,1192,1268,1057,376,64
INS,234,2340000,1789,893,1186,1297,1012,413,72
INS,235,2350000,1814,867,1219,1303,997,375,74
INS,236,2360000,1825,906,1203,1283,966,395,94
INS,237,2370000,1837,868,1192,1337,987,401,155
INS,238,2380000,1836,923,1250,1304,966,416,245
INS,239,2390000,1826,880,1154,1331,1020,384,162
INS,240,2400000,1803,872,1208,1275,1042,448,232
INS,241,2410000,1806,931,1222,1285,989,354,188
INS,242,2420000,1738,916,1226,1312,980,391,181
INS,243,2430000,1795,887,1216,1280,986,412,211
INS,244,2440000,1812,851,1212,1298,1033,427,29
INS,245,2450000,1810,894,1218,1319,964,402,20
INS,246,2460000,1754,861,1220,1312,978,383,194
INS,247,2470000,1810,866,1201,1305,987,410,26
INS,248,2480000,1779,944,1205,1325,968,393,78
INS,249,2490000,1819,903,1207,1304,1000,422,136
INS,250,2500000,1847,862,1190,1299,990,378,64
INS,251,2510000,1781,924,1178,1297,973,401,69
INS,252,2520000,1802,883,1207,1317,980,416,137
INS,253,2530000,1784,852,1177,1253,1032,374,21
INS,254,2540000,1819,870,1222,1292,1014,401,184
INS,255,2550000,1839,892,1228,1296,1017,410,9
INS,256,2560000,1795,920,1246,1299,1017,400,21
INS,257,2570000,1819,903,1226,1280,946,343,134
INS,258,2580000,1760,891,1249,1294,1031,434,37
INS,259,2590000,1798,889,1168,1307,950,392,155
INS,260,2600000,1813,919,1162,1317,993,438,54
INS,261,2610000,1780,912,1241,1290,1000,389,41
INS,262,2620000,1799,862,1198,1291,1010,399,5
INS,263,2630000,1811,944,1218,1261,998,417,112
INS,264,2640000,1810,894,1199,1287,1055,378,103
INS,265,2650000,1839,941,1231,1301,986,413,208
INS,266,2660000,1735,927,1204,1289,1001,412,82
INS,267,2670000,1784,905,1249,1326,961,434,190
INS,268,2680000,1821,953,1238,1335,961,427,27
INS,269,2690000,1767,880,1226,1286,999,389,112
INS,270,2700000,1792,836,1230,1286,1026,432,184
INS,271,2710000,1801,923,1238,1304,1026,449,84
INS,272,2720000,1795,883,1176,1337,1008,373,188
INS,273,2730000,1788,914,1194,1266,1014,428,237
INS,274,2740000,1773,858,1157,1279,1012,369,98
INS,275,2750000,1810,924,1166,1326,1029,387,53
INS,276,2760000,1771,899,1152,1280,995,391,172
INS,277,2770000,1795,916,1210,1326,1017,419,128
INS,278,2780000,1785,865,1209,1284,969,441,15
INS,279,2790000,1801,879,1164,1257,1021,395,252
INS,280,2800000,1783,859,1214,1274,972,410,8
INS,281,2810000,1813,856,1218,1256,935,377,224
INS,282,2820000,1848,869,1183,1274,973,401,78
INS,283,2830000,1831,904,1178,1269,974,434,137
INS,284,2840000,1801,899,1264,1302,978,368,176
INS,285,2850000,1794,856,1203,1268,1078,394,174
INS,286,2860000,1815,890,1215,1278,984,387,167
INS,287,2870000,1812,914,1208,1316,998,382,245
INS,288,2880000,1727,900,1207,1266,969,415,116
INS,289,2890000,1819,885,1253,1272,1001,426,49
INS,290,2900000,1732,905,1188,1269,1018,408,186
INS,291,2910000,1804,870,1220,1284,996,371,228
INS,292,2920000,1804,875,1231,1325,995,387,61
INS,293,2930000,1824,898,1181,1309,985,425,83
INS,294,2940000,1773,904,1187,1310,1026,396,74
INS,295,2950000,1788,908,1191,1303,986,399,70
INS,296,2960000,1785,888,1173,1317,971,390,36
INS,297,2970000,1779,890,1209,1328,958,375,68
INS,298,2980000,1780,915,1216,1345,1000,371,173
INS,299,2990000,1811,891,1211,1322,1021,387,206
INS,300,3000000,1799,935,1224,1335,1041,437,95
INS,301,3010000,1830,916,1205,1306,998,413,9
INS,302,3020000,1770,959,1188,1301,998,419,249
INS,303,3030000,1843,870,1135,1305,981,393,158
INS,304,3040000,1795,880,1213,1281,1001,353,171
INS,305,3050000,1800,879,1160,1319,985,358,166
INS,306,3060000,1749,895,1222,1304,949,441,242
INS,307,3070000,1801,890,1200,1322,1033,379,68
INS,308,3080000,1798,893,1197,1310,965,383,6
INS,309,3090000,1808,916,1192,1296,1003,409,101
INS,310,3100000,1802,919,1222,1276,973,400,86
INS,311,3110000,1841,928,1230,1337,1039,428,58
INS,312,3120000,1815,884,1169,1310,1024,397,127
INS,313,3130000,1820,910,1192,1306,1001,359,133
INS,314,3140000,1803,873,1219,1320,966,410,153
INS,315,3150000,1759,873,1224,1325,1031,411,202
INS,316,3160000,1824,836,1170,1287,973,386,72
INS,317,3170000,1820,855,1167,1306,975,401,137
INS,318,3180000,1765,878,1197,1289,1012,429,200
INS,319,3190000,1815,902,1157,1299,989,419,228
INS,320,3200000,1812,895,1188,1303,1013,407,26
INS,321,3210000,1791,904,1215,1300,967,414,16
INS,322,3220000,1788,874,1210,1292,978,376,216
INS,323,3230000,1755,913,1185,1328,1034,433,107
INS,324,3240000,1762,889,1195,1312,1010,411,55
INS,325,3250000,1830,933,1192,1292,979,371,90
INS,326,3260000,1812,875,1224,1318,967,371,77
INS,327,3270000,1776,905,1208,1320,1013,359,108
INS,328,3280000,1794,910,1184,1314,973,364,83
INS,329,3290000,1791,889,1223,1277,969,391,101
INS,330,3300000,1802,851,1191,1318,1024,426,190
INS,331,3310000,1808,887,1232,1289,968,379,158
INS,332,3320000,1818,931,1227,1321,1006,434,93
INS,333,3330000,1790,898,1203,1312,1021,408,5
INS,334,3340000,1786,886,1213,1313,989,412,245
INS,335,3350000,1799,899,1179,1304,1000,336,180
INS,336,3360000,1792,884,1229,1299,1017,390,35
INS,337,3370000,1816,904,1204,1261,1011,441,78
INS,338,3380000,1806,866,1206,1330,972,454,92
INS,339,3390000,1739,893,1185,1289,980,409,226
INS,340,3400000,1777,902,1242,1320,1002,442,177
INS,341,3410000,1775,881,1133,1333,1019,404,54
INS,342,3420000,1800,862,1217,1271,1027,362,65
INS,343,3430000,1809,917,1215,1322,968,374,148
INS,344,3440000,1803,888,1185,1296,999,396,127
INS,345,3450000,1792,904,1165,1292,971,419,120
INS,346,3460000,1802,889,1209,1268,994,368,124
INS,347,3470000,1805,859,1178,1323,1015,408,199
INS,348,3480000,1789,910,1216,1332,966,382,223
INS,349,3490000,1793,902,1148,1286,1006,423,203
INS,350,3500000,1815,948,1212,1309,995,402,87
INS,351,3510000,1833,857,1192,1293,1013,381,248
INS,352,3520000,1775,940,1166,1269,991,383,220
INS,353,3530000,1779,891,1181,1276,1017,402,3
INS,354,3540000,1793,895,1213,1293,974,383,25
INS,355,3550000,1805,917,1248,1256,1003,413,133
INS,356,3560000,1829,897,1167,1270,1011,426,108
INS,357,3570000,1791,916,1223,1321,946,376,98
INS,358,3580000,1752,931,1256,1321,975,398,175
INS,359,3590000,1798,884,1233,1273,1018,400,165
INS,360,3600000,1778,918,1211,1319,940,384,126
INS,361,3610000,1798,945,1194,1313,991,433,11
INS,362,3620000,1806,924,1182,1267,974,420,183
INS,363,3630000,1783,853,1198,1313,1031,409,214
INS,364,3640000,1782,890,1211,1294,1022,410,253
INS,365,3650000,1773,885,1215,1309,1007,408,2
INS,366,3660000,1803,898,1192,1313,1032,434,94
INS,367,3670000,1818,958,1173,1294,1046,404,132
INS,368,3680000,1809,907,1216,1284,995,373,40
INS,369,3690000,1812,850,1194,1252,993,392,222
INS,370,3700000,1861,888,1200,1294,998,425,156
INS,371,3710000,1833,881,1195,1297,1015,365,93
INS,372,3720000,1814,915,1222,1291,1021,402,189
INS,373,3730000,1828,889,1153,1295,1074,378,158
INS,374,3740000,1803,936,1197,1318,1014,396,222
INS,375,3750000,1797,883,1171,1326,1023,409,184
INS,376,3760000,1821,905,1205,1296,1020,414,253
INS,377,3770000,1776,870,1149,1284,1023,374,85
INS,378,3780000,1841,882,1196,1301,950,390,186
INS,379,3790000,1820,919,1192,1292,1022,395,27
INS,380,3800000,1782,877,1231,1266,1032,401,249
INS,381,3810000,1772,899,1218,1298,983,405,252
INS,382,3820000,1833,912,1244,1289,991,409,116
INS,383,3830000,1802,894,1205,1351,988,382,77
INS,384,3840000,1791,899,1195,1358,1051,406,172
INS,385,3850000,1799,886,1152,1283,1026,393,28
INS,386,3860000,1807,890,1195,1296,990,422,106
INS,387,3870000,1787,909,1184,1314,1025,368,110
INS,388,3880000,1773,894,1183,1309,956,387,42
INS,389,3890000,1795,938,1216,1279,955,397,137
INS,390,3900000,1838,920,1180,1266,1016,405,199
INS,391,3910000,1800,895,1215,1304,1053,406,8
INS,392,3920000,1809,951,1205,1302,1008,427,54
INS,393,3930000,1752,881,1206,1277,1020,409,170
INS,394,3940000,1805,926,1217,1343,1015,431,123
INS,395,3950000,1796,915,1228,1346,1049,384,121
INS,396,3960000,1762,911,1232,1298,990,396,9
INS,397,3970000,1823,903,1251,1276,1035,390,115
INS,398,3980000,1809,870,1235,1289,1027,403,87
INS,399,3990000,1806,889,1279,1368,992,422,227
INS,400,4000000,1833,842,1185,1279,961,407,251
INS,401,4010000,1807,894,1232,1285,976,399,98
INS,402,4020000,1838,909,1181,1323,988,396,157
INS,403,4030000,1795,900,1167,1322,1011,389,123
INS,404,4040000,1784,905,1192,1272,1006,388,103
INS,405,4050000,1811,829,1199,1325,1019,411,167
INS,406,4060000,1800,900,1197,1294,1010,407,198
INS,407,4070000,1802,928,1200,1273,992,401,203
INS,408,4080000,1767,890,1232,1260,1006,378,157
INS,409,4090000,1767,932,1168,1327,1029,382,246
INS,410,4100000,1803,848,1217,1305,1032,378,241
INS,411,4110000,1795,944,1213,1331,1013,394,109
INS,412,4120000,1834,851,1231,1296,1044,447,139
INS,413,4130000,1795,882,1174,1251,1034,371,216
INS,414,4140000,1805,915,1213,1305,988,433,129
INS,415,4150000,1782,872,1180,1308,997,439,65
INS,416,4160000,1820,906,1219,1251,970,433,103
INS,417,4170000,1790,897,1185,1337,1040,407,177
INS,418,4180000,1772,869,1223,1339,991,399,131
INS,419,4190000,1826,902,1203,1262,939,400,87
INS,420,4200000,1771,928,1217,1331,971,366,156
INS,421,4210000,1836,880,1206,1294,1027,454,30
INS,422,4220000,1779,909,1241,1308,970,385,198
INS,423,4230000,1840,940,1176,1314,994,393,24
INS,424,4240000,1816,889,1200,1303,998,423,13
INS,425,4250000,1803,904,1185,1283,1039,369,240
INS,426,4260000,1838,884,1216,1267,994,379,252
INS,427,4270000,1815,915,1222,1308,990,378,63
INS,428,4280000,1789,890,1191,1281,965,351,175
INS,429,4290000,1788,897,1197,1339,1028,356,74
INS,430,4300000,1814,891,1200,1329,952,397,69
INS,431,4310000,1796,909,1165,1321,1021,361,76
INS,432,4320000,1800,889,1195,1267,991,395,57
INS,433,4330000,1812,903,1185,1299,1009,422,167
INS,434,4340000,1791,949,1203,1329,993,387,206
INS,435,4350000,1800,880,1216,1322,1028,430,247
INS,436,4360000,1779,937,1180,1332,933,371,120
INS,437,4370000,1831,888,1221,1292,1008,388,233
INS,438,4380000,1802,899,1180,1269,1014,423,209
INS,439,4390000,1835,882,1224,1306,1000,417,47
INS,440,4400000,1773,913,1213,1318,981,372,226
INS,441,4410000,1762,882,1186,1306,1020,449,22
INS,442,4420000,1847,941,1175,1302,1001,390,90
INS,443,4430000,1812,895,1195,1299,1024,402,78
INS,444,4440000,1795,886,1194,1266,1003,396,8
INS,445,4450000,1818,910,1186,1298,970,426,93
INS,446,4460000,1766,929,1197,1290,1021,397,102
INS,447,4470000,1822,884,1182,1317,981,380,85
INS,448,4480000,1823,907,1207,1334,1029,385,221
INS,449,4490000,1825,910,1241,1260,1006,428,223
INS,450,4500000,1807,888,1162,1292,1003,439,161
INS,451,4510000,1765,932,1247,1272,1009,391,203
INS,452,4520000,1820,873,1173,1270,996,418,154
INS,453,4530000,1786,891,1214,1343,1020,381,0
INS,454,4540000,1761,934,1155,1335,970,447,240
INS,455,4550000,1793,940,1232,1294,1024,393,75
INS,456,4560000,1840,905,1151,1298,980,387,233
INS,457,4570000,1777,921,1207,1357,994,401,90
INS,458,4580000,1776,911,1185,1292,1002,401,17
INS,459,4590000,1784,895,1240,1278,1015,434,113
INS,460,4600000,1787,889,1237,1313,1006,450,166
INS,461,4610000,1804,888,1198,1329,1035,412,167
INS,462,4620000,1783,890,1179,1266,985,402,23
INS,463,4630000,1825,878,1141,1305,970,427,81
INS,464,4640000,1800,873,1196,1266,989,365,41
INS,465,4650000,1776,900,1211,1303,1022,374,155
INS,466,4660000,1744,935,1156,1253,998,404,76
INS,467,4670000,1760,923,1141,1299,993,439,158
INS,468,4680000,1793,922,1225,1325,1053,402,84
INS,469,4690000,1785,883,1174,1304,981,405,169
INS,470,4700000,1802,913,1212,1280,1020,414,39
INS,471,4710000,1847,896,1195,1279,1002,385,19
INS,472,4720000,1781,897,1163,1274,996,412,211
INS,473,4730000,1772,857,1154,1248,1027,360,123
INS,474,4740000,1769,908,1179,1318,965,400,5
INS,475,4750000,1815,925,1199,1218,961,379,236
INS,476,4760000,1790,859,1212,1269,1016,434,80
INS,477,4770000,1829,951,1247,1311,989,408,252
INS,478,4780000,1814,891,1169,1305,1002,396,111
INS,479,4790000,1798,856,1192,1251,1038,426,112
INS,480,4800000,1751,870,1197,1349,976,381,92
INS,481,4810000,1792,891,1168,1311,928,386,61
INS,482,4820000,1784,849,1153,1275,987,400,50
INS,483,4830000,1848,905,1210,1310,986,418,40
INS,484,4840000,1776,907,1202,1289,984,341,135
INS,485,4850000,1796,925,1135,1314,1029,381,233
INS,486,4860000,1773,898,1178,1341,999,418,21
INS,487,4870000,1861,904,1165,1285,972,429,47
INS,488,4880000,1824,872,1150,1311,1005,370,236
INS,489,4890000,1847,857,1162,1324,1040,366,61
INS,490,4900000,1817,931,1217,1260,1008,436,151
INS,491,4910000,1778,881,1224,1316,989,350,37
INS,492,4920000,1826,896,1238,1308,990,370,144
INS,493,4930000,1776,893,1242,1263,998,406,111
INS,494,4940000,1790,935,1196,1307,1010,361,149
INS,495,4950000,1773,883,1219,1315,994,411,162
INS,496,4960000,1839,918,1214,1335,988,387,9
INS,497,4970000,1799,860,1170,1319,1001,369,119
INS,498,4980000,1840,875,1190,1286,1002,409,220
INS,499,4990000,1797,887,1220,1269,1033,387,228
INS,500,5000000,1830,869,1206,1315,1000,421,37
INS,501,5010000,1841,882,1200,1276,1036,430,78
INS,502,5020000,1851,870,1170,1320,1043,413,97
INS,503,5030000,1803,856,1231,1324,984,425,70
INS,504,5040000,1837,893,1219,1278,986,394,71
INS,505,5050000,1782,885,1185,1277,1023,359,248
INS,506,5060000,1856,924,1186,1313,1016,401,194
INS,507,5070000,1820,901,1242,1319,986,397,180
INS,508,5080000,1823,908,1147,1332,990,452,184
INS,509,5090000,1755,913,1206,1315,1016,397,151
INS,510,5100000,1815,900,1234,1252,1018,366,151
INS,511,5110000,1778,922,1231,1253,1002,372,141
INS,512,5120000,1786,945,1225,1311,992,401,4
INS,513,5130000,1792,868,1233,1315,972,381,178
INS,514,5140000,1840,883,1182,1344,995,412,34
INS,515,5150000,1783,925,1198,1291,981,342,171
INS,516,5160000,1800,925,1206,1286,987,469,85
INS,517,5170000,1756,906,1218,1318,996,421,44
INS,518,5180000,1741,906,1168,1346,1003,397,7
INS,519,5190000,1816,874,1210,1282,1023,403,71
INS,520,5200000,1819,937,1227,1280,1017,442,202
INS,521,5210000,1804,915,1205,1321,1029,408,179
INS,522,5220000,1816,921,1208,1308,999,387,153
INS,523,5230000,1800,857,1197,1307,971,399,62
INS,524,5240000,1770,923,1202,1289,1018,389,139
INS,525,5250000,1792,894,1229,1269,991,409,149
INS,526,5260000,1817,844,1180,1298,1018,387,126
INS,527,5270000,1793,898,1185,1295,961,374,105
INS,528,5280000,1776,916,1193,1335,1028,375,239
INS,529,5290000,1767,946,1177,1298,982,385,188
INS,530,5300000,1815,870,1228,1314,1028,433,82
